ASIN,商品主图,商品标题,商品详情页链接,小类目,月销量,毛利率,价格($)
B0FQ4P68KJ,https://m.media-amazon.com/images/I/71iv5NjIlTL._AC_US600_.jpg,LOYALLOOK Small Chunky Gold Hoop Earrings for Women Hypoallergenic 14K Gold Filled Huggie Earrings for Women Trendy Cartilage Hoop Earring Stacks Lightweight Earring Sets for Multiple Piercing,https://www.amazon.com/dp/B0FQ4P68KJ,Women's Hoop Earrings,496,56%,13.99
B0FC6K4V6T,https://m.media-amazon.com/images/I/71SA1Qjz6NL._AC_US600_.jpg,Heatuff Womens Crew Socks Cotton Running Cushion Athletic Calf Long Socks for Women 5 Pairs,https://www.amazon.com/dp/B0FC6K4V6T,Women's Athletic Socks,496,38%,9.99
B0FPQW9CVS,"https://m.media-amazon.com/images/I/41sYrJ5RFOL._AC_SR600,600_.jpg","TRENDOUX 100% Merino Wool Beanie: Winter Warm Lined Cuffed Beanie for Men Women, Unisex Soft Knit Hat Daily Skull Cap Gift",https://www.amazon.com/dp/B0FPQW9CVS,Men's Skullies & Beanies,496,54%,9.99
B0FH66MNW7,https://m.media-amazon.com/images/I/51AFmo5520L._AC_US600_.jpg,"KELBBO For Kitty Cute Shoulder Bags for Women,Kitty cartoon crossbody bag, furry crossbody bag, small wallet, storage, suitable for women, girls, shopping, lipstick bag, cute furry small bag",https://www.amazon.com/dp/B0FH66MNW7,Women's Hobo Handbags,496,24%,8.99
B0F44HT9K3,https://m.media-amazon.com/images/I/71SWskE2E5L._AC_US600_.jpg,"Damanse Eyeglasses Strap for Men Women Kids,Reading Eye Glasses Holders Around Neck,Fashion Glasses Strap for Sports",https://www.amazon.com/dp/B0F44HT9K3,Women's Eyeglass Chains,496,52%,8.99
B0FLCCYMKH,https://m.media-amazon.com/images/I/51lqfn6+0lL._AC_US600_.jpg,"UniikStuff Fleece Lined Tights Women,Warm Pantyhose leggings Women,Fake Translucent Thermal Tights for Winter",https://www.amazon.com/dp/B0FLCCYMKH,Women's Tights,496,51%,9.99
B0FQ51CW6F,https://m.media-amazon.com/images/I/91jeFwJtN2L._AC_US600_.jpg,"EGITEW Kids Neck Warmer Winter Neck Gaiters,Fleece Balaclava Cold Weather Windproof Face Mask for Boys Girls",https://www.amazon.com/dp/B0FQ51CW6F,Girls' Cold Weather Neck Gaiters,495,44%,7.99
B0FRZJNYB3,https://m.media-amazon.com/images/I/81q5lMcChPL._AC_US600_.jpg,"Jasopaco Gold Necklace Rack Stand with Storage Tray - 2 Rods T-Shaped Jewelry Holder Stand for Bracelets, Earrings, Rings | Elegant Vanity & Dresser Top Storage for Women.",https://www.amazon.com/dp/B0FRZJNYB3,Jewelry Towers,495,50%,9.99
B0FPWKFPFP,https://m.media-amazon.com/images/I/61e7awWUCkL._AC_US600_.jpg,"HEPOE Strapless Bras for Women, Wireless Push Up Bandeau Bra, Seamless Padded Anti-Slip Tube Top Everyday Bralette",https://www.amazon.com/dp/B0FPWKFPFP,Everyday Bras,495,49%,19.99
B0FGX6ZHXM,https://m.media-amazon.com/images/I/81hG7AnjAhL._AC_US600_.jpg,"Gold Flower Statement Earrings for Women, 14K Gold Plated Large Irregular Leaf Floral, Big Chunky Dangle Earrings Set",https://www.amazon.com/dp/B0FGX6ZHXM,Women's Drop & Dangle Earrings,495,42%,8.96
B0FN41J4VV,https://m.media-amazon.com/images/I/71duoTKAdtL._AC_US600_.jpg,"ihuan Thermal Winter Gloves for Men Women, Cold Weather Touchscreen Gloves for Running Cycling Hiking Driving",https://www.amazon.com/dp/B0FN41J4VV,Women's Hiking & Outdoor Recreation Gloves,494,43%,6.99
B0FHJPXP43,https://m.media-amazon.com/images/I/7131dM3R0cL._AC_US600_.jpg,"XUNBAI Dog Slippers for Women Men,Cute Fluffy Animal Slippers,Dalmatian Cotton Shoes,Warm Winter Wear Home Cozy Furry Soft Indoor Kawaii Shoes",https://www.amazon.com/dp/B0FHJPXP43,Women's Slippers,494,41%,15.99
B0FVF47K22,https://m.media-amazon.com/images/I/51CXhPVkhpL._AC_US600_.jpg,"ESPVO Number Necklace for Women, 14K Gold Plated Layered Chain Number Pendant Jewelry Gifts for Sister Mom Girlfriend Daughter",https://www.amazon.com/dp/B0FVF47K22,Women's Pendant Necklaces,494,57%,13.99
B0FN3T3ZTK,https://m.media-amazon.com/images/I/81HiW0-2LGL._AC_US600_.jpg,FURTALK Mens Beanie with Brim Thick Knitted Acrylic Beanie for Men Women Warm Outdoor Winter Hat,https://www.amazon.com/dp/B0FN3T3ZTK,Men's Skullies & Beanies,493,42%,12.99
B0FLDDGKR6,https://m.media-amazon.com/images/I/519hGFeW+nL._AC_US600_.jpg,"PACBREEZE Women's Maternity Flare Pants, Lounge Casual Pajamas Pants, Stretchy Bootcut Pregnancy Pants, S-XXL",https://www.amazon.com/dp/B0FLDDGKR6,Women's Clothing,493,22%,9.99
B0FCRP3BG3,https://m.media-amazon.com/images/I/81+NmqpNpkL._AC_US600_.jpg,Motarto 3 Pack Boys Long Bottoms Soft Microfleece Pants with Pockets Printed Plaid Pants for Kids Size 6-16 Years,https://www.amazon.com/dp/B0FCRP3BG3,Boys' Pajama Bottoms,493,47%,18.99
B0FS1GHP8P,https://m.media-amazon.com/images/I/719mxMsv+YL._AC_US600_.jpg,"Falorda Sticky Bra Push Up Adhesive Strapless Bra, Invisible Backless Bras for Women, Nude & Black, 2 Pack",https://www.amazon.com/dp/B0FS1GHP8P,Adhesive Bras,493,51%,17.99
B0FLX6KDW3,https://m.media-amazon.com/images/I/61IYPUi8u7L._AC_US600_.jpg,JIAOGE Valentines Day Gifts for Her Kids Girls - Gold/Silver Bow Necklace Dainty Initial Necklaces for Women Girls Gold Necklace for Women Birthday Gifts for Womens Teen Girl Gifts for Girls Jewelry,https://www.amazon.com/dp/B0FLX6KDW3,Women's Pendant Necklaces,493,58%,14.99
B0FHZHSZHX,https://m.media-amazon.com/images/I/61gSSe+IqBL._AC_US600_.jpg,Treasure Bender Valentines Day Gifts Initial Gold Rings for Girls Women - Dainty 14K Gold Plated Adjustable Letter A-Z Rings Teen Girls Gifts Trendy Stuff Heart CZ Initial Ring Teens Birthday Gift,https://www.amazon.com/dp/B0FHZHSZHX,Women's Band Rings,493,57%,13.99
B0FC63JYLC,https://m.media-amazon.com/images/I/71okJeRLMrL._AC_US600_.jpg,"LUCKINEE Jewelry Ring Holder with Keychain, Small Travel Ring Holder Keychain, Mini Ring Box Case, Portable Gym Ring Holder for Women Man，Earring Necklace Holder Box",https://www.amazon.com/dp/B0FC63JYLC,Jewelry Boxes,493,48%,9.95
B0FJ72JN6Q,https://m.media-amazon.com/images/I/61OZJLtFM4L._AC_US600_.jpg,Chunky Gold Bangles Bracelets for Women Trendy Stack Statement Bangle Irregular Cuff Bracelets Fashion Jewelry Gift,https://www.amazon.com/dp/B0FJ72JN6Q,Women's Bangle Bracelets,492,54%,15.99
B0G26M1MC6,"https://m.media-amazon.com/images/I/41eXBultOIL._AC_SR600,600_.jpg",GONOSEED 2026 Headband for New Year Eve Headband Happy New Year Headbands for Women NYE Headbands Party Supplies 2026 New Years Decorations,https://www.amazon.com/dp/B0G26M1MC6,Women's Costume Headbands,492,53%,19.99
B0FMY2QVQT,https://m.media-amazon.com/images/I/61wH1YmtY3L._AC_US600_.jpg,"Lumabria Bohemian Chic Emperor Stone Dangle Earrings for Women - Healing Crystal Drop Earrings with Gold-Plated Fishhooks, Artistic Free-Spirited Gift for Valentine‘s Day or Everyday Wear",https://www.amazon.com/dp/B0FMY2QVQT,Women's Drop & Dangle Earrings,492,52%,9.99
B0FJGCHKZS,https://m.media-amazon.com/images/I/71+1xh5BvsL._AC_US600_.jpg,"Enamel Pins, Jesus Christ & Cross Pins for Backpacks, Christian Religious God Faith Lapel Pin, Catholic Bedge Brooch for Lanyard, Bag, Hat, Clothes, Jacket, Vest.",https://www.amazon.com/dp/B0FJGCHKZS,Women's Brooches & Pins,492,26%,4.55
B0FJS7JCB7,https://m.media-amazon.com/images/I/71gKiTUyAhL._AC_US600_.jpg,"KissYan Western Cowgirl Initial Necklace for Men Women, 14K Gold Plated Cowboy Letter Pendant Necklace Handmade CowTag Two-Toned Jewelry Gift",https://www.amazon.com/dp/B0FJS7JCB7,Women's Pendant Necklaces,492,58%,17.99
B0F93CCQ92,https://m.media-amazon.com/images/I/91cm+xGNm6L._AC_US600_.jpg,"AIVEI 72-Needle Buttery Soft Fuzzy Socks for Women Girls, Gifts Cozy Warm Fluffy Cute Thick Plush Slipper Socks 3 Pairs",https://www.amazon.com/dp/B0F93CCQ92,Women's Fashion,491,28%,5.99
B0FPQ3VGJW,https://m.media-amazon.com/images/I/71JA11lLq1L._AC_US600_.jpg,"HIPINGSTORE Head Chef Prank Apron with Pocket, Funny Hidden Surprise, Novelty Cooking Gag Gift for Men, Father's Day gifts",https://www.amazon.com/dp/B0FPQ3VGJW,Chef's Aprons,491,49%,19.99
B0FV8X8SJ2,https://m.media-amazon.com/images/I/71PVJpzYIJL._AC_US600_.jpg,WHIPPY Women’s Wide Leather Belt for Dresses Fashion Casual Laides Thick Suede Belt with Gold Buckle,https://www.amazon.com/dp/B0FV8X8SJ2,Women's Belts,491,58%,15.99
B0FH4RQJZ1,https://m.media-amazon.com/images/I/51O1H6o5V9L._AC_US600_.jpg,Runcati Mens Casual Pants Elastic Waist Cotton Linen Pants Pleated Loose Fit Lightweight Beach Yoga Trousers,https://www.amazon.com/dp/B0FH4RQJZ1,Men's Casual Pants,491,53%,18.99
B0FNMLGY51,https://m.media-amazon.com/images/I/41UKFI5NM9L._AC_US600_.jpg,YOOLIFE Personalized Gifts For Teenage Girls Initial Sling Bag Gift for Women Teen Girls Birthday Gift for 11 12 13 14 15 16 Years Old Teen Girl Gifts Trendy Stuff Crossbody Fanny Bag Pack Pink A,https://www.amazon.com/dp/B0FNMLGY51,Fashion Waist Packs,491,54%,17.99
B0FCFVZHJV,https://m.media-amazon.com/images/I/71x+LJQYZXL._AC_US600_.jpg,"Myiaur Night Vision Glasses for Women Men, Polarized Nighttime Glasses for Driving with Yellow Lens Anti Glare (2 Pack)",https://www.amazon.com/dp/B0FCFVZHJV,Women's Sunglasses,490,52%,13.99
B0FLCF4JY8,https://m.media-amazon.com/images/I/41p2ETGdBqL._AC_US600_.jpg,Love Heart Charm Fit for Pandora Charms Bracelet Ohana Means Family Charms for Women Daughter Birthday Gift,https://www.amazon.com/dp/B0FLCF4JY8,Women's Bead Charms,490,55%,9.99
B0FKYLLWQF,https://m.media-amazon.com/images/I/61EM4-d3-hL._AC_US600_.jpg,Fleece Lined Tights Sheer Winter - Fake Translucent Tights Winter Thick Warm Pantyhose Sheer Women Leggings,https://www.amazon.com/dp/B0FKYLLWQF,Women's Tights,490,52%,19.99
B0FTX1LM9W,https://m.media-amazon.com/images/I/713GmdeXOdL._AC_US600_.jpg,MULOIUDZ Big Sister Sweatshirt Toddler Girl Cool Big Sis Club Shirt Baby Announcement Pullover Crewneck Clothes,https://www.amazon.com/dp/B0FTX1LM9W,Baby Girls' Hoodies & Activewear,490,59%,16.99
B0FH6QJ518,https://m.media-amazon.com/images/I/71wweaOrdoL._AC_US600_.jpg,"CIYCUIT Family Christmas Pajamas Matching Sets – Buffalo Plaid Holiday PJs for Men, Women, Kids, Baby & Dog",https://www.amazon.com/dp/B0FH6QJ518,Women's Pajama Sets,490,42%,12.99
B0FXGRH3WF,https://m.media-amazon.com/images/I/71RcE97sAZL._AC_US600_.jpg,Blooming Jelly Womens High Waisted Bikini Bottoms Tummy Control Swim Bottom Ruched Full Coverage Retro Swimwear,https://www.amazon.com/dp/B0FXGRH3WF,Women's Swimwear Bottoms,490,51%,12.14
B0FDGTDD9D,https://m.media-amazon.com/images/I/81qtOxCftAL._AC_US600_.jpg,FeelinGirl Front Closure Post Surgery Compression Bra with Adjustable Straps Wireless Breast Augmentation Post Op Bras,https://www.amazon.com/dp/B0FDGTDD9D,Women's Mastectomy Bras,489,62%,19.99
B0FSKLTR48,https://m.media-amazon.com/images/I/6127bRKzNxL._AC_US600_.jpg,"Gemfit Corduroy Tote Bag with Zipper for Women - Cute Hobo Bags Big Capacity with Inner Pockets for Work, Travel",https://www.amazon.com/dp/B0FSKLTR48,Women's Hobo Handbags,489,49%,16.99
B0FV8LSR11,https://m.media-amazon.com/images/I/81dMpAk3WjL._AC_US600_.jpg,CS CELERSPORT Women's Slouch Crew Socks Scrunch Knit Cotton Calf Tube Socks 3 Pairs,https://www.amazon.com/dp/B0FV8LSR11,Women's Calf Socks,489,47%,14.99
B0FX98G33K,https://m.media-amazon.com/images/I/71WkOvGovxL._AC_US600_.jpg,GOEWY Fuzzy Slippers for Women with Memory Foam Warm Winter Faux Fur Slippers House Shoes Indoor Outdoor Gifts For Women Suede Anti-Skid,https://www.amazon.com/dp/B0FX98G33K,Women's Slippers,489,45%,14.99
B0FL744BD1,https://m.media-amazon.com/images/I/71Bn57WWXHL._AC_US600_.jpg,YEOREO Sports Bras for Women Medium Support Racerback Padded Running Bra Tracii Square Neck Wireless Workout Gym Crop Top,https://www.amazon.com/dp/B0FL744BD1,Women's Sports Bras,489,56%,19.99
B0FY2WK6R3,https://m.media-amazon.com/images/I/71M-IzmPPjL._AC_US600_.jpg,ZESICA Women's 2026 Summer Sleeveless Floral Tank Tops Mesh Y2K Crop Going Out Outfits Beach Vacation Trendy Clothes,https://www.amazon.com/dp/B0FY2WK6R3,Women's Tanks & Camis,489,52%,12.99
B0FLWQWWDF,https://m.media-amazon.com/images/I/815SsxvHaML._AC_US600_.jpg,"DELIRSTYIN Genuine Wallet Women RFID Blocking Card Holder, Small Leather Womens Wallet with Zipper ID Window Coin Pocket",https://www.amazon.com/dp/B0FLWQWWDF,Women's Wallets,489,59%,19.99
B0FH2G648X,https://m.media-amazon.com/images/I/81Xvez+7gKL._AC_US600_.jpg,"House Slippers for Men, Memory Foam Bedroom Slippers, House Shoes Indoor Outdoor",https://www.amazon.com/dp/B0FH2G648X,Men's Slippers,488,26%,10.49
B0FP4BRKLN,https://m.media-amazon.com/images/I/91TWV4GlwFL._AC_US600_.jpg,LANLEO Fuzzy Socks for Women Fluffy Slipper Winter Warm Soft Cozy Microfiber Plush Sleeping Heart Socks,https://www.amazon.com/dp/B0FP4BRKLN,Women's Slipper Socks,488,41%,13.99
B0FVDTZ1XN,https://m.media-amazon.com/images/I/81tYicrJDzL._AC_US600_.jpg,"Juedverty Cotton Cushion Crew Socks for Men Women,Casual Soft Striped Running Sock，Unisex Athletic Socks 5 Pairs",https://www.amazon.com/dp/B0FVDTZ1XN,Men's Activewear Crew Socks,488,44%,14.99
B0G1RXP7ZK,https://m.media-amazon.com/images/I/61Ho5FO6v3L._AC_US600_.jpg,Snycler Bubble Initial Keychain Graceful Flower for bags car remote–A-Z Letter Charms for Women,https://www.amazon.com/dp/B0G1RXP7ZK,Women's Keyrings & Keychains,488,41%,7.99
B0FS22BFL8,https://m.media-amazon.com/images/I/51d72dKh0QL._AC_US600_.jpg,FROLOVER Stackable Silver/Gold Rings for Women Non Tarnish Trendy Dainty 14K Gold Plated Stacking Cubic Zirconia Thumb Ring Set Minimalist Promise Wedding Bands Engagement Rings for Women Size 6-10,https://www.amazon.com/dp/B0FS22BFL8,Women's Band Rings,488,54%,13.99
B0FDKTL2RR,https://m.media-amazon.com/images/I/71fAG0dmtjL._AC_US600_.jpg,Boys Clothes with Solid Color Boys Sweatpants and Striped Pocket Sweatshirt 2 Piece Fall Winter Kids Clothing 4-12Y,https://www.amazon.com/dp/B0FDKTL2RR,Boys' Pant Sets,487,42%,14.99
B0FMWL6Y96,https://m.media-amazon.com/images/I/91BuicxKHKL._AC_US600_.jpg,Tarsus Matching Couples Bracelets Love Knot Relationship Jewelry Valentines Christmas Birthday Anniversary Couples Gifts for Him Her Boyfriend Girlfriend,https://www.amazon.com/dp/B0FMWL6Y96,Boys' Bracelets,487,59%,15.19
B0FP45WBZ3,https://m.media-amazon.com/images/I/61c5ld-QwuL._AC_US600_.jpg,"Runyizhenzhi Ribbed Leg Warmers for Women, 80s Style, Long Knitted Socks for Party Sports Yoga",https://www.amazon.com/dp/B0FP45WBZ3,Women's Leg Warmers,487,52%,9.99
B0FSCYZ677,https://m.media-amazon.com/images/I/81Byj3CqJtL._AC_US600_.jpg,YEAXLUD Family Christmas Pajamas Matching Sets Lounge Sleepwear for Women Couples Mens Adult Ladies Xmas Pjs,https://www.amazon.com/dp/B0FSCYZ677,Women's Pajama Sets,487,34%,14.99
B0FH6VLDZV,https://m.media-amazon.com/images/I/61Btl7jm86L._AC_US600_.jpg,UUBARIS Bootie Slippers for Women Men Furry Warm House Sock Shoes For Indoor Outdoor Travel,https://www.amazon.com/dp/B0FH6VLDZV,Women's Slippers,487,55%,17.99
B0FDMW3LT3,https://m.media-amazon.com/images/I/51LG8k5QJNL._AC_US600_.jpg,Hair Head Neck Bag Long Scarf Versatile Wrap for Women Soft & Lightweight for Everyday Chic,https://www.amazon.com/dp/B0FDMW3LT3,Women's Fashion Scarves,487,34%,5.99
B0FVXVV1RK,https://m.media-amazon.com/images/I/71Q-6m-GBAL._AC_US600_.jpg,REORIA Women's Basic Scoop Neck Backless Double Lined Halter Tank Tops Y2k Cute Summer Trendy Sleeveless Shirts,https://www.amazon.com/dp/B0FVXVV1RK,Women's Tanks & Camis,487,50%,8.97
B0FJRY141P,https://m.media-amazon.com/images/I/71sSp+q3PDL._AC_US600_.jpg,"BONANGEL Baby Socks with Grips, 8 Pairs Non Slip Cotton Ankle Socks for Toddler Girls Boys Infants Kids 0-5 Years Old",https://www.amazon.com/dp/B0FJRY141P,Baby Girls' Ankle Socks,486,34%,9.99
B0FTMBH437,https://m.media-amazon.com/images/I/71sy9G7AeZL._AC_US600_.jpg,Classic Beanie Hat for Football Fans Embroidered Skull Cap Vintage Cuffed Knit Hat Warm Winter Gloves Gifts for Men Women,https://www.amazon.com/dp/B0FTMBH437,Women's Skullies & Beanies,486,33%,9.99
B0FXXDHV28,https://m.media-amazon.com/images/I/61ioldSjmVL._AC_US600_.jpg,"JHZHONG Hematite Bracelet For Men, Reclaim Your Edge & Confidence Natural Hematite Beaded Stretch Bracelet, Healing Energy Jewelry Gift for Boyfriend or Husband",https://www.amazon.com/dp/B0FXXDHV28,Men's Bracelets,486,60%,18.99
B0FLWBWBVS,https://m.media-amazon.com/images/I/614klG3a+JL._AC_US600_.jpg,PLEPAN Mens Casual Straight Leg Stretch Cargo Pants Lightweight Relaxed Fit Drawstring Elastic Waist Pants with Multi Pockets,https://www.amazon.com/dp/B0FLWBWBVS,Men's Casual Pants,486,53%,19.99
B0G64HRVR3,https://m.media-amazon.com/images/I/51gE+5UtArL._AC_US600_.jpg,"Adhesive Bra, Breast Lift Strapless Silicone Sticky Bra Nippless Covers Push Up Self Invisible Backless Sticky for Women",https://www.amazon.com/dp/B0G64HRVR3,Adhesive Bras,486,56%,14.99
B0FPFPPY1D,https://m.media-amazon.com/images/I/81AmVrG1QiL._AC_US600_.jpg,"Sunpour Wallet Keychain Wristlet,Airtag Wristlet Wallet for Women RFID Credit Card Holder with boho beaded Cute Key Chains for Women(Leopard)",https://www.amazon.com/dp/B0FPFPPY1D,Women's Keyrings & Keychains,486,58%,15.99
B0FW539L9D,https://m.media-amazon.com/images/I/71msENfd5HL._AC_US600_.jpg,"RFQMNO 4/5/6 Pack Hair Scarf for Women, 35""x2.36"" Lightweight Silk Headband, Purse & Bag Scarves Gift Collection",https://www.amazon.com/dp/B0FW539L9D,Women's Fashion Scarves,486,34%,5.99
